customer_id,age,monthly_income,credit_score,employment_status,monthly_total_spend,travel_spend,dining_spend,online_shopping_spend,fuel_spend,preferred_reward
CUST_1150,26,13650,822,Executive,2059,1576,1526,4008,176,Travel
CUST_1151,73,8683,555,Freelance,6046,1502,1868,3022,583,Shopping
CUST_1152,44,23132,696,Executive,8071,588,372,2584,528,Travel
CUST_1153,53,11602,733,Freelance,1548,1410,1949,1547,159,Travel
CUST_1154,69,22992,577,Freelance,4351,3770,244,4018,581,Travel
CUST_1155,49,21488,587,Retired,7200,1905,1840,4204,532,Travel
CUST_1156,63,18553,668,Freelance,7443,563,1676,1368,134,Cashback
CUST_1157,42,22248,842,Retired,9501,3504,124,3337,110,Dining
CUST_1158,46,2783,793,Executive,2623,3483,536,1757,282,Travel
CUST_1159,48,2423,617,Freelance,7652,466,1919,1517,519,Dining
CUST_1160,70,2625,763,Freelance,11933,598,1635,4917,193,Travel
CUST_1161,41,3029,767,Full-time,8577,1644,1425,3484,46,Dining
CUST_1162,69,9938,726,Freelance,5032,991,1540,3685,341,Shopping
CUST_1163,27,21595,848,Freelance,7319,1932,530,3052,241,Shopping
CUST_1164,37,17654,713,Full-time,11126,2784,253,2696,521,Dining
CUST_1165,40,9504,607,Full-time,2577,3041,2168,190,369,Travel
CUST_1166,61,11252,818,Executive,2022,2295,660,932,130,Cashback
CUST_1167,69,24158,607,Freelance,8430,1604,1801,4237,269,Dining
CUST_1168,40,12092,837,Executive,2577,3191,1060,3238,60,Fuel
CUST_1169,74,5364,654,Executive,10296,66,1365,2215,163,Cashback
CUST_1170,42,24672,777,Full-time,8290,2620,1036,565,524,Fuel
CUST_1171,48,1726,796,Retired,5659,3398,1206,1134,271,Dining
CUST_1172,60,16536,737,Executive,9693,3991,2135,743,132,Travel
CUST_1173,69,13239,632,Retired,8918,2750,2093,672,243,Fuel
CUST_1174,27,18148,735,Freelance,3789,469,1142,2911,433,Dining
CUST_1175,21,11087,801,Full-time,9143,2540,1554,530,37,Cashback
CUST_1176,52,13249,787,Freelance,2125,1724,1755,3021,567,Travel
CUST_1177,33,2145,733,Freelance,10293,2710,1965,561,318,Fuel
CUST_1178,50,17799,833,Full-time,10703,2333,744,301,509,Dining
CUST_1179,43,23453,759,Freelance,5927,3985,1629,3767,375,Travel
CUST_1180,71,20874,845,Full-time,9798,1631,966,4280,559,Travel
CUST_1181,79,15175,646,Retired,3522,2359,762,509,473,Shopping
CUST_1182,76,20388,757,Freelance,5456,2356,793,3445,58,Travel
CUST_1183,39,12464,686,Full-time,2125,774,743,2203,588,Dining
CUST_1184,52,17587,733,Executive,4933,3168,1069,2834,498,Cashback
CUST_1185,50,15037,625,Freelance,10151,3012,1531,794,217,Shopping
CUST_1186,49,14769,836,Retired,3669,1136,557,2479,566,Dining
CUST_1187,69,10846,691,Full-time,2042,2011,1994,1523,566,Dining
CUST_1188,65,2087,786,Freelance,9339,3708,525,4856,128,Dining
CUST_1189,49,14263,574,Freelance,2631,2503,839,2194,382,Fuel
CUST_1190,50,10677,839,Freelance,2369,1486,2,2528,387,Fuel
CUST_1191,36,5579,616,Retired,8046,131,1051,434,84,Cashback
CUST_1192,60,4848,799,Full-time,2718,929,1404,2038,509,Dining
CUST_1193,39,24183,667,Executive,7216,3012,156,1706,436,Fuel
CUST_1194,38,21715,622,Executive,4032,928,1937,68,292,Fuel
CUST_1195,21,19599,831,Executive,4558,2168,1954,1904,48,Fuel
CUST_1196,34,12285,559,Full-time,6797,1220,510,3959,66,Cashback
CUST_1197,71,13828,760,Executive,3155,3877,686,2951,128,Cashback
CUST_1198,67,7950,701,Retired,10389,1505,1137,4649,28,Dining
CUST_1199,70,14730,554,Full-time,11772,633,1412,2713,342,Shopping
CUST_1200,22,6933,744,Freelance,2624,3865,1510,3369,544,Dining
CUST_1201,74,2598,832,Retired,11483,2944,570,4595,118,Fuel
CUST_1202,48,8596,662,Freelance,8080,2819,714,3727,132,Fuel
CUST_1203,69,20210,820,Executive,4860,1062,1338,2404,326,Travel
CUST_1204,70,12939,712,Retired,6124,2613,2286,3325,184,Dining
CUST_1205,50,10587,654,Full-time,1204,2559,2350,3546,505,Fuel
CUST_1206,58,17521,730,Retired,2521,3545,990,2303,533,Fuel
CUST_1207,71,7916,593,Freelance,6116,1184,333,3681,240,Shopping
CUST_1208,24,8480,831,Full-time,11817,288,2160,3221,588,Travel
CUST_1209,21,24647,724,Retired,4645,2247,1644,4374,515,Dining
CUST_1210,28,19558,711,Retired,5010,1811,361,1082,164,Cashback
CUST_1211,49,12601,689,Retired,864,527,1880,445,556,Dining
CUST_1212,75,9450,681,Retired,10291,916,2144,4931,217,Dining
CUST_1213,59,10622,636,Full-time,7182,1708,1981,4850,4,Shopping
CUST_1214,23,14076,725,Freelance,10407,3574,2063,1592,80,Dining
CUST_1215,52,23933,732,Retired,1768,3319,1977,2775,246,Shopping
CUST_1216,30,2589,678,Full-time,1168,1406,375,3816,492,Shopping
CUST_1217,30,6078,795,Freelance,9224,1241,741,3053,385,Fuel
CUST_1218,39,10627,638,Retired,3042,1110,389,1590,574,Cashback
CUST_1219,66,11987,615,Freelance,5802,3153,1240,2231,306,Shopping
CUST_1220,54,1655,707,Freelance,3883,3133,823,1561,542,Travel
CUST_1221,53,3458,698,Full-time,8873,798,2367,4272,6,Travel
CUST_1222,43,12193,665,Freelance,9912,1523,2243,3646,514,Cashback
CUST_1223,75,7844,763,Full-time,9680,3113,417,4942,567,Shopping
CUST_1224,48,7279,843,Retired,2269,11,606,3238,72,Cashback
CUST_1225,52,24028,802,Freelance,5525,832,567,1600,9,Fuel
CUST_1226,70,22947,692,Freelance,5059,3817,543,2056,572,Travel
CUST_1227,27,5330,799,Executive,4422,2888,2278,4331,561,Dining
CUST_1228,49,10546,574,Retired,11092,2690,883,709,121,Travel
CUST_1229,28,11294,826,Retired,11257,3186,702,2971,512,Shopping
CUST_1230,21,24543,619,Executive,1623,1241,1223,2732,440,Cashback
CUST_1231,77,1941,662,Executive,4231,1672,1622,793,37,Travel
CUST_1232,75,23924,661,Full-time,7328,2153,2068,3099,590,Dining
CUST_1233,23,23809,640,Full-time,4951,690,1786,2855,344,Dining
CUST_1234,44,15978,567,Freelance,5013,527,1619,26,337,Cashback
CUST_1235,43,6128,698,Freelance,8220,1495,1457,3267,183,Cashback
CUST_1236,79,7870,776,Freelance,9789,3825,2418,84,66,Travel
CUST_1237,28,11028,763,Freelance,1579,2893,1583,3101,16,Shopping
CUST_1238,74,18832,700,Full-time,11842,892,1914,1122,382,Fuel
CUST_1239,77,13065,741,Retired,3692,386,77,11,367,Dining
CUST_1240,67,9679,589,Freelance,6334,1249,1308,1748,315,Cashback
CUST_1241,57,17513,791,Retired,10885,2528,647,3109,496,Fuel
CUST_1242,23,23999,687,Freelance,4106,1777,2187,1876,344,Fuel
CUST_1243,71,18343,729,Executive,3702,407,552,2619,552,Fuel
CUST_1244,53,22530,749,Freelance,4518,3528,997,179,472,Shopping
CUST_1245,48,1892,752,Freelance,821,1676,281,796,114,Cashback
CUST_1246,67,13630,610,Freelance,2300,897,1281,3813,99,Dining
CUST_1247,28,19671,741,Full-time,9834,710,1846,2024,437,Cashback
CUST_1248,54,11949,554,Executive,10752,3695,1383,3217,344,Travel
CUST_1249,55,19022,786,Freelance,4441,2686,2487,886,348,Dining
CUST_1250,52,22625,730,Freelance,6012,3092,2317,2468,138,Cashback
CUST_1251,44,8918,586,Retired,991,1682,1157,3387,323,Dining
CUST_1252,34,24246,605,Executive,9387,3672,103,1519,301,Travel
CUST_1253,52,3954,786,Freelance,7974,2862,765,2432,293,Dining
CUST_1254,76,21558,746,Retired,5914,917,2142,4866,528,Fuel
CUST_1255,66,19261,622,Retired,5462,2250,1596,916,291,Shopping
CUST_1256,63,16723,608,Full-time,5126,416,479,2070,73,Travel
CUST_1257,36,8201,789,Retired,9865,415,2060,3976,483,Dining
CUST_1258,24,4097,551,Freelance,11613,1471,1963,1781,15,Travel
CUST_1259,72,1641,737,Full-time,5135,1535,2142,338,525,Fuel
CUST_1260,57,4159,579,Full-time,9081,84,2340,1516,335,Shopping
CUST_1261,74,22480,816,Freelance,11271,166,2072,2870,515,Travel
CUST_1262,41,10531,657,Executive,9448,2431,1295,3582,126,Fuel
CUST_1263,34,16537,639,Retired,11272,2515,1528,914,517,Fuel
CUST_1264,51,15470,754,Full-time,9996,1095,1189,3290,128,Fuel
CUST_1265,75,7161,769,Executive,6294,809,938,4570,510,Dining
CUST_1266,68,7642,643,Freelance,9336,3044,761,1446,422,Cashback
CUST_1267,38,13609,652,Retired,3511,1544,653,1379,384,Travel
CUST_1268,27,23510,772,Retired,8395,1816,1669,1483,231,Cashback
CUST_1269,30,10287,735,Full-time,7073,2520,1931,2074,194,Fuel
CUST_1270,27,11596,733,Retired,7084,992,1126,800,64,Cashback
CUST_1271,53,9972,711,Retired,11454,1281,1925,1246,276,Fuel
CUST_1272,43,18307,796,Retired,10108,274,574,4959,223,Fuel
CUST_1273,41,24883,580,Retired,9617,1773,2341,2737,277,Shopping
CUST_1274,39,5749,601,Freelance,10971,3091,1329,3495,365,Shopping
CUST_1275,68,16449,625,Executive,4794,3561,1277,4834,515,Cashback
CUST_1276,39,3250,827,Freelance,2478,3816,1203,3257,214,Travel
CUST_1277,56,22641,589,Freelance,9214,2537,39,3877,438,Cashback
CUST_1278,49,19851,650,Full-time,1543,1756,519,981,427,Travel
CUST_1279,38,5588,660,Retired,1262,2373,1639,2476,395,Cashback
CUST_1280,22,22062,798,Freelance,2368,2576,2283,2088,208,Dining
CUST_1281,21,16782,740,Retired,2536,891,462,2952,500,Dining
CUST_1282,67,20830,731,Freelance,8703,88,1251,1011,462,Travel
CUST_1283,25,11141,758,Freelance,7802,2533,1848,3464,585,Shopping
CUST_1284,40,23278,571,Full-time,9656,707,482,2750,226,Travel
CUST_1285,31,6575,715,Executive,2156,2397,2477,2126,374,Cashback
CUST_1286,62,11912,648,Executive,1814,3155,342,4812,499,Fuel
CUST_1287,22,17186,757,Freelance,11124,386,1196,3861,92,Dining
CUST_1288,23,8730,557,Full-time,11660,2134,1462,2591,459,Fuel
CUST_1289,43,16932,739,Retired,1854,2354,1202,1473,576,Dining
CUST_1290,75,12502,724,Retired,2564,1873,1621,2521,320,Cashback
CUST_1291,32,15447,822,Freelance,6809,1177,2180,1165,9,Dining
CUST_1292,40,15186,566,Executive,5258,439,2398,3322,302,Travel
CUST_1293,25,19415,639,Full-time,11861,2787,2131,609,321,Fuel
CUST_1294,57,14574,690,Executive,10404,2311,992,2183,455,Fuel
CUST_1295,58,20874,694,Retired,1467,976,2390,2531,277,Cashback
CUST_1296,50,5993,715,Executive,4170,734,1189,2861,597,Fuel
CUST_1297,29,18817,627,Retired,6776,2468,2340,4650,537,Cashback
CUST_1298,54,2960,811,Full-time,2194,2540,1603,1655,392,Shopping
CUST_1299,73,15640,712,Full-time,9090,632,1193,1755,94,Travel
CUST_1300,64,20607,563,Freelance,4870,992,597,45,106,Dining
CUST_1301,55,12204,788,Freelance,7782,2458,644,1259,389,Dining
CUST_1302,72,18169,621,Executive,9413,172,447,4638,525,Dining
CUST_1303,78,18148,692,Full-time,6399,3,763,3232,70,Shopping
CUST_1304,42,8316,832,Full-time,4450,2901,734,1451,586,Travel
CUST_1305,64,13139,818,Freelance,10124,1663,1642,2118,375,Fuel
CUST_1306,44,15924,790,Retired,10694,3033,2297,2567,367,Fuel
CUST_1307,37,15465,794,Executive,4420,2015,600,1992,50,Travel
CUST_1308,30,19646,712,Executive,3990,1495,2172,3123,142,Travel
CUST_1309,50,12740,609,Freelance,9589,3181,2160,2340,418,Dining
CUST_1310,76,1540,555,Full-time,1191,3938,980,4907,547,Fuel
CUST_1311,79,7327,746,Freelance,1875,1060,1782,1488,499,Travel
CUST_1312,66,9759,607,Freelance,3450,2630,2197,1573,166,Fuel
CUST_1313,43,18871,766,Freelance,3184,3872,2390,4962,259,Travel
CUST_1314,52,16349,575,Freelance,1609,1054,579,2427,191,Cashback
CUST_1315,37,17732,554,Retired,8847,380,782,1766,201,Dining
CUST_1316,70,9304,569,Retired,6301,1291,2368,3549,184,Travel
CUST_1317,71,23601,747,Full-time,7695,3082,531,2309,157,Shopping
CUST_1318,37,21082,608,Freelance,1959,2391,1512,4675,98,Travel
CUST_1319,34,6874,791,Retired,8374,3911,611,2404,240,Cashback
CUST_1320,29,22674,695,Full-time,2331,3615,2299,1442,490,Shopping
CUST_1321,60,4024,822,Freelance,6281,1592,2005,4793,201,Shopping
CUST_1322,22,10777,798,Executive,8348,165,1100,1976,508,Travel
CUST_1323,65,20363,563,Retired,5776,2747,1670,3973,95,Cashback
CUST_1324,45,11385,562,Full-time,6495,2389,1415,2490,489,Shopping
CUST_1325,59,23038,593,Executive,11674,3553,1435,725,578,Dining
CUST_1326,29,2278,568,Freelance,9245,1042,2220,3803,217,Dining
CUST_1327,74,2992,612,Freelance,4348,1651,874,4381,526,Fuel
CUST_1328,42,18544,788,Freelance,6963,3027,2248,3827,272,Fuel
CUST_1329,63,19232,649,Retired,7471,1207,216,4665,218,Cashback
CUST_1330,66,15115,712,Full-time,6064,3853,375,3619,331,Shopping
CUST_1331,24,13632,671,Executive,2031,544,1609,2887,452,Dining
CUST_1332,46,11678,593,Full-time,3223,3081,10,497,151,Dining
CUST_1333,78,9351,694,Retired,8871,3663,1613,3976,346,Cashback
CUST_1334,49,17788,599,Full-time,5061,2239,2482,704,413,Shopping
CUST_1335,65,8656,614,Retired,10565,2367,817,4657,526,Cashback
CUST_1336,54,3544,837,Freelance,3708,3773,1296,4127,430,Travel
CUST_1337,43,8868,713,Executive,5512,2627,690,3681,378,Dining
CUST_1338,57,21400,690,Freelance,7555,2522,1599,4138,427,Cashback
CUST_1339,31,15135,677,Full-time,10617,3931,1532,1916,83,Cashback
CUST_1340,26,10668,788,Freelance,4683,2684,1155,1374,191,Travel
CUST_1341,38,22461,845,Executive,4315,2474,1947,1845,40,Fuel
CUST_1342,41,18611,736,Freelance,4203,3919,783,4654,308,Dining
CUST_1343,62,12828,757,Executive,5398,3130,2366,1436,377,Cashback
CUST_1344,56,14819,769,Executive,5808,3507,1972,3090,135,Dining
CUST_1345,61,1842,739,Freelance,7022,96,1876,1370,105,Fuel
CUST_1346,58,2947,833,Retired,10950,2543,784,1928,518,Cashback
CUST_1347,54,8081,786,Full-time,4809,3858,396,1636,541,Travel
CUST_1348,37,13351,743,Retired,3535,2708,1081,91,125,Dining
CUST_1349,57,7817,836,Retired,5291,1301,1503,1843,356,Travel
CUST_1350,45,18410,808,Freelance,9393,3336,2033,184,399,Fuel
CUST_1351,58,11588,795,Full-time,1774,2056,1614,4823,78,Fuel
CUST_1352,78,14446,685,Full-time,1023,456,459,1571,388,Dining
CUST_1353,32,24632,829,Retired,5413,1818,2108,831,578,Fuel
CUST_1354,43,18289,820,Freelance,7577,272,2416,4440,534,Shopping
CUST_1355,73,16067,720,Full-time,9227,2987,545,2125,73,Dining
CUST_1356,62,16368,708,Retired,5011,3884,496,4262,4,Shopping
CUST_1357,42,11265,750,Full-time,1025,1031,504,263,462,Fuel
CUST_1358,41,21624,594,Freelance,11269,207,1092,1286,81,Dining
CUST_1359,47,13966,813,Freelance,8983,1937,2208,1529,536,Shopping
CUST_1360,77,19730,620,Freelance,5077,1660,1637,1808,404,Fuel
CUST_1361,51,19362,652,Full-time,2141,1146,717,1877,513,Cashback
CUST_1362,26,12087,674,Executive,4836,1056,1592,1749,277,Cashback
CUST_1363,47,2271,835,Full-time,9201,1536,1408,1909,223,Travel
CUST_1364,60,23409,779,Executive,4527,203,268,2623,583,Cashback
CUST_1365,54,17800,695,Freelance,4728,2565,1946,1197,67,Shopping
CUST_1366,32,10270,746,Retired,3603,1832,1477,2478,319,Cashback
CUST_1367,65,12593,770,Executive,10101,2564,1541,4863,18,Dining
CUST_1368,77,15303,609,Freelance,7358,442,864,2510,342,Dining
CUST_1369,73,1693,647,Freelance,11018,3663,2397,100,593,Dining
CUST_1370,27,3507,720,Executive,1193,3857,109,3087,342,Cashback
CUST_1371,30,19069,722,Retired,7639,688,2454,1919,96,Cashback
CUST_1372,65,20278,700,Freelance,9835,2897,649,2291,51,Travel
CUST_1373,37,12690,671,Executive,10516,832,2098,3320,174,Fuel
CUST_1374,46,11484,657,Retired,9595,2386,1499,104,337,Travel
CUST_1375,41,10802,553,Retired,1381,1461,1110,693,352,Shopping
CUST_1376,48,21889,642,Freelance,10931,3516,595,3240,390,Dining
CUST_1377,78,8929,555,Full-time,932,1159,978,3491,114,Cashback
CUST_1378,66,3761,837,Full-time,3638,386,730,3392,347,Fuel
CUST_1379,22,21620,655,Freelance,4185,2041,56,4913,0,Fuel
CUST_1380,74,8216,695,Retired,4570,3096,2243,2268,62,Cashback
CUST_1381,63,22759,820,Freelance,3068,2553,1783,3783,225,Travel
CUST_1382,21,10421,645,Executive,1775,1348,1701,3512,422,Fuel
CUST_1383,71,5878,778,Full-time,8405,1718,1286,889,18,Travel
CUST_1384,73,9315,751,Executive,8013,679,111,789,30,Cashback
CUST_1385,56,15278,761,Freelance,10805,3409,710,4648,23,Travel
CUST_1386,71,21335,555,Freelance,10535,689,1201,4939,210,Dining
CUST_1387,46,14228,661,Retired,3635,2932,947,658,160,Cashback
CUST_1388,49,11832,655,Retired,3538,3166,25,1018,254,Cashback
CUST_1389,41,11336,688,Retired,10349,1568,2457,1953,570,Fuel
CUST_1390,31,4300,848,Executive,4934,2670,757,1190,113,Fuel
CUST_1391,60,9833,645,Retired,10308,1169,1800,3706,503,Fuel
CUST_1392,31,6910,846,Freelance,7633,892,1555,3657,219,Dining
CUST_1393,56,19339,763,Retired,9153,952,1841,4846,356,Dining
CUST_1394,69,24776,840,Full-time,2709,1254,2293,2296,168,Shopping
CUST_1395,79,7308,571,Retired,10119,783,1104,774,523,Cashback
CUST_1396,59,8296,742,Executive,10650,2046,661,2811,241,Fuel
CUST_1397,60,22680,699,Full-time,2763,1871,908,1380,374,Cashback
CUST_1398,55,22977,796,Full-time,5953,494,2443,3182,138,Travel
CUST_1399,74,11788,816,Full-time,11281,3109,521,4787,96,Dining
CUST_1400,54,19209,800,Executive,1766,3496,1856,4814,146,Shopping
CUST_1401,75,22860,552,Freelance,1689,3718,1759,4329,181,Travel
CUST_1402,67,19043,625,Retired,3861,3917,2311,3097,56,Cashback
CUST_1403,44,6150,636,Full-time,7261,746,789,1404,41,Dining
CUST_1404,74,6487,819,Full-time,6966,2484,1297,3801,542,Fuel
CUST_1405,42,16700,774,Full-time,7767,1854,1729,1369,1,Travel
CUST_1406,25,6197,567,Freelance,11740,3439,171,2064,287,Dining
CUST_1407,76,18224,662,Freelance,10658,2392,264,2292,137,Cashback
CUST_1408,53,5328,800,Executive,8901,3231,1986,2765,511,Cashback
CUST_1409,78,19852,782,Freelance,8179,2597,1049,2817,221,Travel
CUST_1410,56,18587,828,Retired,10433,3733,1492,716,330,Travel
CUST_1411,67,14105,751,Executive,8080,3983,1885,4040,403,Travel
CUST_1412,40,6982,632,Executive,1867,2867,475,1711,507,Shopping
CUST_1413,39,24260,674,Retired,5023,2588,2403,1225,126,Fuel
CUST_1414,55,19684,724,Retired,11915,2191,1049,8,264,Dining
CUST_1415,72,6963,618,Retired,9818,2635,33,597,14,Cashback
CUST_1416,63,15360,596,Executive,5407,656,2311,4118,225,Cashback
CUST_1417,37,6412,805,Executive,4785,3812,1161,1608,104,Fuel
CUST_1418,79,6148,764,Executive,11084,3647,815,3031,492,Travel
CUST_1419,65,2355,579,Retired,3979,1882,753,3667,318,Travel
CUST_1420,63,4366,830,Retired,5338,2392,565,2246,218,Cashback
CUST_1421,54,13334,786,Full-time,3162,3340,461,3626,276,Fuel
CUST_1422,29,17794,797,Freelance,3024,3911,1654,4071,340,Cashback
CUST_1423,46,18066,574,Full-time,7171,2743,80,2822,451,Travel
CUST_1424,22,4612,623,Retired,2526,1796,1937,91,368,Dining
CUST_1425,73,23554,755,Executive,10998,267,869,850,473,Travel
CUST_1426,29,5992,643,Retired,6591,2216,1430,1107,189,Dining
CUST_1427,29,23707,676,Freelance,8873,3842,1069,299,418,Shopping
CUST_1428,60,16614,574,Full-time,9258,1762,598,2343,494,Fuel
CUST_1429,37,3017,665,Full-time,7813,2080,1634,1477,38,Shopping
CUST_1430,21,17518,597,Executive,1637,376,806,1082,161,Travel
CUST_1431,45,22886,775,Full-time,5384,3285,1934,2956,120,Fuel
CUST_1432,63,19240,815,Full-time,1486,1585,1076,2918,398,Travel
CUST_1433,60,21513,648,Retired,1156,1463,703,1365,261,Fuel
CUST_1434,62,21512,560,Full-time,9863,3563,2063,2800,560,Fuel
CUST_1435,45,12931,634,Full-time,10965,2440,486,3536,128,Travel
CUST_1436,59,9710,763,Full-time,5447,488,705,3951,539,Travel
CUST_1437,55,13095,722,Executive,10802,721,1525,2109,355,Fuel
CUST_1438,23,14371,758,Executive,5218,945,1164,775,431,Fuel
CUST_1439,70,14243,613,Retired,11633,3100,619,1452,64,Travel
CUST_1440,57,24016,807,Full-time,11220,2086,776,1681,217,Travel
CUST_1441,64,10824,670,Executive,7442,3930,446,2303,562,Cashback
CUST_1442,64,13031,847,Executive,4191,1635,2337,1851,426,Cashback
CUST_1443,71,8088,603,Retired,11342,3244,208,1897,73,Cashback
CUST_1444,50,4811,821,Freelance,5157,1040,1498,3418,459,Shopping
CUST_1445,58,23932,790,Full-time,5679,3127,2460,3597,424,Fuel
CUST_1446,54,24130,792,Executive,6119,2273,1450,1327,191,Dining
CUST_1447,32,2487,567,Retired,3539,3629,1877,614,188,Shopping
CUST_1448,39,4821,736,Retired,11722,2114,2337,244,11,Fuel
CUST_1449,57,17312,693,Retired,10310,3268,1291,756,238,Dining
CUST_1450,64,6115,811,Executive,10527,1677,2198,823,592,Cashback
CUST_1451,79,17012,788,Full-time,5584,2882,1742,2827,452,Dining
CUST_1452,79,14646,847,Freelance,11435,3094,1278,3807,382,Travel
CUST_1453,69,15154,625,Full-time,10764,998,1400,2779,47,Travel
CUST_1454,37,21625,737,Retired,1677,3677,1676,1846,316,Fuel
CUST_1455,30,4552,795,Retired,3670,1777,854,1240,208,Shopping
CUST_1456,77,24458,679,Freelance,11828,2284,1381,4611,546,Cashback
CUST_1457,75,2226,832,Full-time,1092,956,2417,473,118,Fuel
CUST_1458,69,5260,628,Retired,10643,2966,704,4131,576,Cashback
CUST_1459,67,23690,621,Retired,9528,3994,825,3249,314,Travel
CUST_1460,32,3375,812,Full-time,3486,1589,1004,1792,35,Shopping
CUST_1461,36,24877,740,Retired,1033,1161,376,1734,462,Shopping
CUST_1462,44,15469,612,Full-time,11644,2520,972,4925,553,Travel
CUST_1463,39,5533,561,Retired,3174,1868,117,3942,580,Dining
CUST_1464,28,6943,690,Full-time,3072,3855,443,944,402,Shopping
CUST_1465,51,18873,803,Freelance,1766,552,754,1511,106,Dining
CUST_1466,41,5244,592,Retired,1689,1633,639,4081,38,Cashback
CUST_1467,37,18477,566,Freelance,4663,694,2171,4526,580,Shopping
CUST_1468,43,3274,612,Retired,6954,3711,1300,858,179,Travel
CUST_1469,57,12151,802,Retired,4200,3300,2407,3560,11,Dining
CUST_1470,74,2435,841,Executive,9026,316,622,229,338,Cashback
CUST_1471,36,14895,557,Full-time,5342,2645,1492,2417,547,Cashback
CUST_1472,26,5308,639,Freelance,4323,767,2008,177,125,Shopping
CUST_1473,28,18215,757,Freelance,2563,3792,1651,3928,62,Shopping
CUST_1474,45,13141,841,Freelance,4091,3798,1723,2615,81,Fuel
CUST_1475,38,20586,833,Full-time,3288,2933,1919,1613,298,Fuel
CUST_1476,45,15876,667,Executive,11692,3683,918,2840,33,Shopping
CUST_1477,32,7389,724,Freelance,2358,2608,1173,2947,48,Fuel
CUST_1478,35,6554,625,Full-time,5490,3272,2499,1774,56,Travel
CUST_1479,79,5368,650,Retired,6921,1971,1185,3871,108,Travel
CUST_1480,46,22084,700,Freelance,3076,2305,119,81,516,Fuel
CUST_1481,61,18085,819,Freelance,5239,1503,581,845,23,Shopping
CUST_1482,65,20381,620,Executive,1903,3959,1947,2809,220,Travel
CUST_1483,46,3342,729,Freelance,8320,3249,2146,1216,314,Cashback
CUST_1484,67,11558,673,Freelance,10411,2804,1190,4713,293,Shopping
CUST_1485,52,10601,842,Retired,6209,122,1686,3260,9,Dining
CUST_1486,30,13997,834,Full-time,10470,2389,1999,3145,480,Dining
CUST_1487,36,6158,744,Full-time,8669,3242,400,2263,266,Shopping
CUST_1488,27,12881,777,Executive,3756,1868,2412,2337,87,Fuel
CUST_1489,37,9044,824,Retired,8510,1671,1349,444,454,Travel
CUST_1490,43,9218,655,Full-time,6817,1082,1656,922,532,Travel
CUST_1491,46,15351,570,Retired,10374,1728,620,4288,147,Shopping
CUST_1492,41,18654,613,Full-time,11566,3536,246,4384,430,Cashback
CUST_1493,42,21039,714,Retired,4184,3851,2481,2630,241,Fuel
CUST_1494,78,13277,576,Executive,10561,2307,1116,1167,65,Cashback
CUST_1495,27,3128,834,Freelance,10886,3444,623,3963,377,Shopping
CUST_1496,34,1886,697,Executive,11235,1996,2368,3441,387,Shopping
CUST_1497,35,7531,830,Full-time,10858,2142,1839,3512,208,Cashback
CUST_1498,73,7939,713,Executive,828,1148,2109,895,414,Dining
CUST_1499,27,24285,773,Freelance,9697,2088,299,3722,15,Shopping
CUST_1500,29,14892,821,Executive,10012,1914,402,2060,296,Fuel
CUST_1501,71,21892,695,Full-time,11055,253,1671,3034,219,Cashback
CUST_1502,68,20350,579,Full-time,10438,6,252,2387,366,Dining
CUST_1503,28,3782,594,Executive,8556,3542,1757,1897,228,Cashback
CUST_1504,70,3356,824,Freelance,7748,2775,1392,1799,439,Dining
CUST_1505,79,17170,583,Executive,11979,3582,1964,4407,531,Dining
CUST_1506,43,3498,690,Freelance,6555,3652,159,2780,449,Fuel
CUST_1507,49,6976,770,Retired,4402,2116,204,1127,35,Shopping
CUST_1508,38,10928,571,Freelance,5862,3152,1161,338,421,Dining
CUST_1509,51,6169,729,Retired,8871,541,1391,4454,188,Shopping
CUST_1510,50,13836,780,Executive,8044,3656,857,1172,177,Fuel
CUST_1511,72,10842,587,Freelance,7172,3333,759,2808,314,Shopping
CUST_1512,59,22202,619,Retired,7905,88,1590,4863,19,Travel
CUST_1513,55,8564,665,Retired,4381,1938,2115,3029,381,Dining
CUST_1514,38,8946,788,Retired,3562,3279,132,2089,142,Fuel
CUST_1515,79,19315,697,Full-time,1372,212,1723,4297,61,Cashback
CUST_1516,62,7124,558,Executive,8505,2881,429,3017,241,Fuel
CUST_1517,59,8961,837,Retired,1414,265,2355,4559,237,Dining
CUST_1518,37,3319,599,Freelance,4850,2959,1197,448,130,Fuel
CUST_1519,34,12016,554,Retired,1125,2340,2459,4893,122,Cashback
CUST_1520,51,15249,675,Full-time,4540,1230,96,793,439,Travel
CUST_1521,44,19014,624,Executive,1158,2380,1706,436,341,Dining
CUST_1522,55,24447,714,Full-time,4577,3148,1177,4626,418,Dining
CUST_1523,64,4158,827,Full-time,6706,3359,1718,4660,454,Fuel
CUST_1524,65,5000,849,Full-time,11363,1004,1265,1620,197,Shopping
CUST_1525,54,3620,839,Freelance,2521,2094,1327,3501,281,Shopping
CUST_1526,23,5520,626,Executive,2149,621,1308,2919,0,Cashback
CUST_1527,57,11713,847,Executive,4496,3271,1050,4308,331,Travel
CUST_1528,63,4759,686,Freelance,4696,426,1383,948,211,Travel
CUST_1529,60,11581,655,Executive,5060,209,2249,3944,86,Fuel
CUST_1530,46,3323,644,Full-time,10588,887,580,1127,60,Fuel
CUST_1531,75,19358,684,Executive,10619,1443,2417,191,94,Shopping
CUST_1532,43,20126,617,Freelance,7741,153,532,4012,552,Travel
